id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
87631331@OBS,https://observation.org/observation/87631331,OBS.87631331,HumanObservation,Observations,Gallinago gallinago,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Common Snipe,NA,1,unknown,undetermined,23.8084030151,52.7217378666,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87631331,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87631321@OBS,https://observation.org/observation/87631321,OBS.87631321,HumanObservation,Observations,Tringa ochropus,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Green Sandpiper,NA,1,unknown,undetermined,23.8084030151,52.7217378666,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87631321,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87630539@OBS,https://observation.org/observation/87630539,OBS.87630539,HumanObservation,Observations,Crex crex,species,Animalia,RAILS_RALLIDAE,Animalia|RAILS_RALLIDAE,Corn Crake,NA,1,unknown,undetermined,23.8,52.7,WGS84,NA,5000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87630539,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
87630529@OBS,https://observation.org/observation/87630529,OBS.87630529,HumanObservation,Observations,Grus grus,species,Animalia,CRANES_GRUIDAE,Animalia|CRANES_GRUIDAE,Common Crane,NA,1,unknown,undetermined,23.8073730469,52.720074267,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87630529,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87630524@OBS,https://observation.org/observation/87630524,OBS.87630524,HumanObservation,Observations,Clanga pomarina,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Lesser Spotted Eagle,NA,1,unknown,undetermined,23.8073730469,52.720074267,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87630524,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87630510@OBS,https://observation.org/observation/87630510,OBS.87630510,HumanObservation,Observations,Buteo buteo,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Common Buzzard,NA,1,unknown,undetermined,23.8073730469,52.720074267,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87630510,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87630505@OBS,https://observation.org/observation/87630505,OBS.87630505,HumanObservation,Observations,Circus aeruginosus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Western Marsh Harrier,NA,1,unknown,undetermined,23.8073730469,52.720074267,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87630505,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87630488@OBS,https://observation.org/observation/87630488,OBS.87630488,HumanObservation,Observations,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,NA,1,unknown,undetermined,23.8073730469,52.720074267,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87630488,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87630482@OBS,https://observation.org/observation/87630482,OBS.87630482,HumanObservation,Observations,Ciconia ciconia,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,White Stork,NA,1,unknown,undetermined,23.8073730469,52.720074267,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-06,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87630482,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-31
87529740@OBS,https://observation.org/observation/87529740,OBS.87529740,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,NA,1,unknown,undetermined,23.85,52.65,WGS84,NA,5000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529740,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529734@OBS,https://observation.org/observation/87529734,OBS.87529734,HumanObservation,Observations,Bufo bufo,species,Animalia,Bufonidae,Animalia|Bufonidae,Common Toad,NA,1,unknown,undetermined,23.8728404045,52.6905283119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529734,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529731@OBS,https://observation.org/observation/87529731,OBS.87529731,HumanObservation,Observations,Pelophylax spec.,multispecies,Animalia,Ranidae,Animalia|Ranidae,Green Frog spec.,NA,1,unknown,undetermined,23.8728404045,52.6905283119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529731,Stichting Natuurinformatie,CC BY-NC 4.0,2020-06-10
87529717@OBS,https://observation.org/observation/87529717,OBS.87529717,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529717,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529708@OBS,https://observation.org/observation/87529708,OBS.87529708,HumanObservation,Observations,Actitis hypoleucos,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Common Sandpiper,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529708,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529701@OBS,https://observation.org/observation/87529701,OBS.87529701,HumanObservation,Observations,Sciurus vulgaris,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Animalia|SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Eurasian Red Squirrel,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529701,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529700@OBS,https://observation.org/observation/87529700,OBS.87529700,HumanObservation,Observations,Corvus corax,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Northern Raven,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529700,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529698@OBS,https://observation.org/observation/87529698,OBS.87529698,HumanObservation,Observations,Garrulus glandarius,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Eurasian Jay,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529698,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529695@OBS,https://observation.org/observation/87529695,OBS.87529695,HumanObservation,Observations,Oriolus oriolus,species,Animalia,ORIOLES_AND_FIG_BIRDS_ORIOLIDAE,Animalia|ORIOLES_AND_FIG_BIRDS_ORIOLIDAE,Eurasian Golden Oriole,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529695,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529693@OBS,https://observation.org/observation/87529693,OBS.87529693,HumanObservation,Observations,Sturnus vulgaris,species,Animalia,STARLINGS_STURNIDAE,Animalia|STARLINGS_STURNIDAE,Common Starling,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529693,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529690@OBS,https://observation.org/observation/87529690,OBS.87529690,HumanObservation,Observations,Passer domesticus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,House Sparrow,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529690,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529688@OBS,https://observation.org/observation/87529688,OBS.87529688,HumanObservation,Observations,Coccothraustes coccothraustes,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Hawfinch,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529688,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529687@OBS,https://observation.org/observation/87529687,OBS.87529687,HumanObservation,Observations,Carduelis carduelis,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,European Goldfinch,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529687,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529686@OBS,https://observation.org/observation/87529686,OBS.87529686,HumanObservation,Observations,Chloris chloris,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,European Greenfinch,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529686,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529683@OBS,https://observation.org/observation/87529683,OBS.87529683,HumanObservation,Observations,Serinus serinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,European Serin,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529683,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529681@OBS,https://observation.org/observation/87529681,OBS.87529681,HumanObservation,Observations,Fringilla coelebs,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Common Chaffinch,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529681,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529680@OBS,https://observation.org/observation/87529680,OBS.87529680,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529680,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529679@OBS,https://observation.org/observation/87529679,OBS.87529679,HumanObservation,Observations,Certhia familiaris,species,Animalia,TREECREEPERS_CERTHIIDAE,Animalia|TREECREEPERS_CERTHIIDAE,Eurasian Treecreeper,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529679,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87529674@OBS,https://observation.org/observation/87529674,OBS.87529674,HumanObservation,Observations,Sitta europaea,species,Animalia,NUTHATCHES_SITTIDAE,Animalia|NUTHATCHES_SITTIDAE,Eurasian Nuthatch,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529674,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529673@OBS,https://observation.org/observation/87529673,OBS.87529673,HumanObservation,Observations,Cyanistes caeruleus,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Eurasian Blue Tit,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529673,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529670@OBS,https://observation.org/observation/87529670,OBS.87529670,HumanObservation,Observations,Parus major,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Great Tit,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529670,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529667@OBS,https://observation.org/observation/87529667,OBS.87529667,HumanObservation,Observations,Poecile palustris,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Marsh Tit,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529667,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529664@OBS,https://observation.org/observation/87529664,OBS.87529664,HumanObservation,Observations,Ficedula albicollis,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Collared Flycatcher,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529664,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529662@OBS,https://observation.org/observation/87529662,OBS.87529662,HumanObservation,Observations,Ficedula hypoleuca,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,European Pied Flycatcher,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529662,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529660@OBS,https://observation.org/observation/87529660,OBS.87529660,HumanObservation,Observations,Muscicapa striata,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Spotted Flycatcher,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529660,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529659@OBS,https://observation.org/observation/87529659,OBS.87529659,HumanObservation,Observations,Regulus regulus,species,Animalia,KINGLETS_REGULIDAE,Animalia|KINGLETS_REGULIDAE,Goldcrest,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529659,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87529658@OBS,https://observation.org/observation/87529658,OBS.87529658,HumanObservation,Observations,Sylvia nisoria,species,Animalia,OLD_WORLD_WARBLERS_SYLVIIDAE,Animalia|OLD_WORLD_WARBLERS_SYLVIIDAE,Barred Warbler,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529658,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
87529656@OBS,https://observation.org/observation/87529656,OBS.87529656,HumanObservation,Observations,Sylvia curruca,species,Animalia,OLD_WORLD_WARBLERS_SYLVIIDAE,Animalia|OLD_WORLD_WARBLERS_SYLVIIDAE,Lesser Whitethroat,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529656,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87529653@OBS,https://observation.org/observation/87529653,OBS.87529653,HumanObservation,Observations,Sylvia communis,species,Animalia,OLD_WORLD_WARBLERS_SYLVIIDAE,Animalia|OLD_WORLD_WARBLERS_SYLVIIDAE,Common Whitethroat,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529653,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529649@OBS,https://observation.org/observation/87529649,OBS.87529649,HumanObservation,Observations,Sylvia atricapilla,species,Animalia,OLD_WORLD_WARBLERS_SYLVIIDAE,Animalia|OLD_WORLD_WARBLERS_SYLVIIDAE,Eurasian Blackcap,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529649,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529648@OBS,https://observation.org/observation/87529648,OBS.87529648,HumanObservation,Observations,Phylloscopus sibilatrix,species,Animalia,LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Animalia|LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Wood Warbler,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529648,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87529646@OBS,https://observation.org/observation/87529646,OBS.87529646,HumanObservation,Observations,Phylloscopus collybita,species,Animalia,LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Animalia|LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Common Chiffchaff,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529646,Stichting Natuurinformatie,CC BY-NC 4.0,2018-01-03
87529645@OBS,https://observation.org/observation/87529645,OBS.87529645,HumanObservation,Observations,Acrocephalus arundinaceus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Great Reed Warbler,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529645,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529644@OBS,https://observation.org/observation/87529644,OBS.87529644,HumanObservation,Observations,Turdus philomelos,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Song Thrush,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529644,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529643@OBS,https://observation.org/observation/87529643,OBS.87529643,HumanObservation,Observations,Turdus pilaris,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Fieldfare,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529643,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529639@OBS,https://observation.org/observation/87529639,OBS.87529639,HumanObservation,Observations,Turdus merula,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Common Blackbird,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529639,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529638@OBS,https://observation.org/observation/87529638,OBS.87529638,HumanObservation,Observations,Saxicola rubetra,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Whinchat,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529638,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529636@OBS,https://observation.org/observation/87529636,OBS.87529636,HumanObservation,Observations,Phoenicurus ochruros,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Black Redstart,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529636,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529634@OBS,https://observation.org/observation/87529634,OBS.87529634,HumanObservation,Observations,Luscinia luscinia,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Thrush Nightingale,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529634,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87529632@OBS,https://observation.org/observation/87529632,OBS.87529632,HumanObservation,Observations,Erithacus rubecula,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,European Robin,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529632,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529631@OBS,https://observation.org/observation/87529631,OBS.87529631,HumanObservation,Observations,Troglodytes troglodytes,species,Animalia,WRENS_TROGLODYTIDAE,Animalia|WRENS_TROGLODYTIDAE,Eurasian Wren,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529631,Stichting Natuurinformatie,CC BY-NC 4.0,2019-03-26
87529630@OBS,https://observation.org/observation/87529630,OBS.87529630,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529630,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
